tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
PF18-106a		PF18-106																	This study			1.41e-05		Northern Michigan	PF18
PF18-106a		PF18-106																	This study			1.4099999999999999e-05		Northern Michigan	PF18
PF18-107a		PF18-107																	This study			1.23e-05		Northern Michigan	PF18
PF18-107a		PF18-107																	This study			1.23e-05		Northern Michigan	PF18
PF18-107a	PF18-107a_LP-DIR-T	PF18-107		hdt	199.1	35.4	4	14	0	0.0	8.0	953	873	K		hargrave 2021-05-30 16:17:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Northern Michigan	PF18
PF18-107a	PF18-107a_LP-DIR-T	PF18-107		hct	94.7	78.1	4	6	-1	13.8	2.5	773	623	K		hargrave 2021-05-30 16:17:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Northern Michigan	PF18
PF18-107a	PF18-107a_LP-DIR-T	PF18-107		lt	159.3	52.6	4	3	-1	25.5	1.2	473	373	K		hargrave 2021-05-30 16:17:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Northern Michigan	PF18
PF18-107a	PF18-107a_LP-DIR-T	PF18-107		hdt	316.4	61.8	4	14	-1	0.0	8.0	953	873	K		hargrave 2021-05-30 16:17:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Northern Michigan	PF18
PF18-107a	PF18-107a_LP-DIR-T	PF18-107		mt	43.5	83.0	4	6	-1	14.4	7.4	853	793	K		hargrave 2021-05-30 16:17:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Northern Michigan	PF18
PF18-107a	PF18-107a_LP-DIR-T	PF18-107		hct	245.4	57.9	4	6	0	13.8	2.5	773	623	K		hargrave 2021-05-30 16:17:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Northern Michigan	PF18
PF18-107a	PF18-107a_LP-DIR-T	PF18-107		lt	332.5	76.8	4	3	0	25.5	1.2	473	373	K		hargrave 2021-05-30 16:17:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Northern Michigan	PF18
PF18-107a	PF18-107a_LP-DIR-T	PF18-107		mt	230.7	53.6	4	6	0	14.4	7.4	853	793	K		hargrave 2021-05-30 16:17:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Northern Michigan	PF18
PF18-107a	PF18-107a_LP-DIR-T	PF18-107		hct	280.3	-6.6	4	6	100	13.8	2.5	773	623	K		hargrave 2021-05-30 16:17:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Northern Michigan	PF18
PF18-107a	PF18-107a_LP-DIR-T	PF18-107		lt	314.2	-4.0	4	3	100	25.5	1.2	473	373	K		hargrave 2021-05-30 16:17:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Northern Michigan	PF18
PF18-107a	PF18-107a_LP-DIR-T	PF18-107		hdt	253.8	20.8	4	14	100	0.0	8.0	953	873	K		hargrave 2021-05-30 16:17:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Northern Michigan	PF18
PF18-107a	PF18-107a_LP-DIR-T	PF18-107		mt	273.4	-0.4	4	6	100	14.4	7.4	853	793	K		hargrave 2021-05-30 16:17:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Northern Michigan	PF18
PF18-108a	PF18-108a_LP-DIR-T	PF18-108		lt	319.7	80.8	4	3	0	32.9	1.1	473	373	K		hargrave 2021-05-30 16:18:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Northern Michigan	PF18
PF18-108a		PF18-108																	This study			1.06e-05		Northern Michigan	PF18
PF18-108a	PF18-108a_LP-DIR-T	PF18-108		hct	63.9	79.6	4	12	-1	13.4	3.7	843	598	K		hargrave 2021-05-30 16:18:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Northern Michigan	PF18
PF18-108a	PF18-108a_LP-DIR-T	PF18-108		hdt	330.4	67.9	4	10	-1	0.0	4.9	953	913	K		hargrave 2021-05-30 16:18:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Northern Michigan	PF18
PF18-108a	PF18-108a_LP-DIR-T	PF18-108		hdt	205.3	35.8	4	10	0	0.0	4.9	953	913	K		hargrave 2021-05-30 16:18:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Northern Michigan	PF18
PF18-108a	PF18-108a_LP-DIR-T	PF18-108		lt	164.7	53.2	4	3	-1	32.9	1.1	473	373	K		hargrave 2021-05-30 16:18:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Northern Michigan	PF18
PF18-108a	PF18-108a_LP-DIR-T	PF18-108		mt	310.7	58.8	4	3	-1	14.6	3.8	863	843	K		hargrave 2021-05-30 16:18:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Northern Michigan	PF18
PF18-108a	PF18-108a_LP-DIR-T	PF18-108		hct	233.3	50.4	4	12	0	13.4	3.7	843	598	K		hargrave 2021-05-30 16:18:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Northern Michigan	PF18
PF18-108a	PF18-108a_LP-DIR-T	PF18-108		mt	250.2	27.8	4	3	100	14.6	3.8	863	843	K		hargrave 2021-05-30 16:18:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Northern Michigan	PF18
