tab	sites																													
site	location	samples	specimens	age	age_high	age_low	age_unit	dir_alpha95	dir_comp_name	dir_dec	dir_inc	dir_k	dir_n_samples	dir_n_specimens	dir_n_specimens_lines	dir_n_specimens_planes	dir_r	dir_tilt_correction	lat	lon	analysts	software_packages	citations	method_codes	result_quality	vgp_lat	vgp_lon	geologic_classes	geologic_types	lithology
PF18-57	Potato River Falls	PF18-57	PF18-57a	1075	1085.57	1050	Ma		lt	327.4	-12.6		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	29.8	127.5	Sedimentary	Sediment Layer	Siltstone
PF18-57	Potato River Falls	PF18-57	PF18-57a	1075	1085.57	1050	Ma		hdt	279.2	4.7		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	8	174.4	Sedimentary	Sediment Layer	Siltstone
PF18-57	Potato River Falls	PF18-57	PF18-57a	1075	1085.57	1050	Ma		lt	348.3	63.6		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	81.8	175	Sedimentary	Sediment Layer	Siltstone
PF18-57	Potato River Falls	PF18-57	PF18-57a	1075	1085.57	1050	Ma		hdt	226.4	57.7		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	4.4	234.7	Sedimentary	Sediment Layer	Siltstone
PF18-57	Potato River Falls	PF18-57	PF18-57a	1075	1085.57	1050	Ma		mt	221.3	62.3		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	7.2	240.7	Sedimentary	Sediment Layer	Siltstone
PF18-58	Potato River Falls	PF18-58	PF18-58a	1075	1085.57	1050	Ma		hdt	208.5	59.4		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	0.3	248.1	Sedimentary	Sediment Layer	Siltstone
PF18-58	Potato River Falls	PF18-58	PF18-58a	1075	1085.57	1050	Ma		mt	228.6	62.8		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	10.3	236.3	Sedimentary	Sediment Layer	Siltstone
PF18-58	Potato River Falls	PF18-58	PF18-58a	1075	1085.57	1050	Ma		hdt	280.7	14		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	12.5	176.6	Sedimentary	Sediment Layer	Siltstone
PF18-58	Potato River Falls	PF18-58	PF18-58a	1075	1085.57	1050	Ma		mt	284.5	4.4		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	11.5	170.4	Sedimentary	Sediment Layer	Siltstone
PF18-59	Potato River Falls	PF18-59	PF18-59b	1075	1085.57	1050	Ma		mt	248.1	59.6		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	15.9	222.2	Sedimentary	Sediment Layer	Siltstone
PF18-59	Potato River Falls	PF18-59	PF18-59b	1075	1085.57	1050	Ma		mt	284.5	-5.5		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	7.9	167	Sedimentary	Sediment Layer	Siltstone
PF18-6	Potato River Falls	PF18-6	PF18-6b	1075	1085.57	1050	Ma		lt	324.8	-6.3		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	31.5	131.9	Sedimentary	Sediment Layer	Siltstone
PF18-6	Potato River Falls	PF18-6	PF18-6b	1075	1085.57	1050	Ma		hdt	277.1	9.9		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	8.5	177.8	Sedimentary	Sediment Layer	Siltstone
PF18-6	Potato River Falls	PF18-6	PF18-6b	1075	1085.57	1050	Ma		hct	279.4	-10.5		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	2.6	169	Sedimentary	Sediment Layer	Siltstone
PF18-6	Potato River Falls	PF18-6	PF18-6b	1075	1085.57	1050	Ma		lt	353.6	70.1		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	81.3	243.7	Sedimentary	Sediment Layer	Siltstone
PF18-6	Potato River Falls	PF18-6	PF18-6b	1075	1085.57	1050	Ma		hdt	216.5	56		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	-0.8	240.9	Sedimentary	Sediment Layer	Siltstone
PF18-6	Potato River Falls	PF18-6	PF18-6b	1075	1085.57	1050	Ma		hct	251.8	52.7		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	12.6	215	Sedimentary	Sediment Layer	Siltstone
PF18-60	Potato River Falls	PF18-60	PF18-60a	1075	1085.57	1050	Ma		mt	242	57.5		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	11.1	224.4	Sedimentary	Sediment Layer	Siltstone
PF18-60	Potato River Falls	PF18-60	PF18-60a	1075	1085.57	1050	Ma		mt	281.2	-3.4		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	6.4	170.1	Sedimentary	Sediment Layer	Siltstone
PF18-61	Potato River Falls	PF18-61	PF18-61a	1075	1085.57	1050	Ma		mt	237.6	59		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	10.4	228.2	Sedimentary	Sediment Layer	Siltstone
PF18-61	Potato River Falls	PF18-61	PF18-61a	1075	1085.57	1050	Ma		mt	281.8	-0.7		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	7.8	170.6	Sedimentary	Sediment Layer	Siltstone
PF18-62	Potato River Falls	PF18-62	PF18-62a	1075	1085.57	1050	Ma		hdt	227.6	68.5		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	16.4	241	Sedimentary	Sediment Layer	Siltstone
PF18-62	Potato River Falls	PF18-62	PF18-62a	1075	1085.57	1050	Ma		mt	216.4	68.5		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	13.1	247.3	Sedimentary	Sediment Layer	Siltstone
PF18-62	Potato River Falls	PF18-62	PF18-62a	1075	1085.57	1050	Ma		hdt	290.1	5.8		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	15.9	166.6	Sedimentary	Sediment Layer	Siltstone
PF18-62	Potato River Falls	PF18-62	PF18-62a	1075	1085.57	1050	Ma		mt	289.7	9.9		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	17.1	168.4	Sedimentary	Sediment Layer	Siltstone
PF18-63	Potato River Falls	PF18-63	PF18-63a	1075	1085.57	1050	Ma		mt	298	0.8		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	19.2	158.7	Sedimentary	Sediment Layer	Siltstone
PF18-63	Potato River Falls	PF18-63	PF18-63a	1075	1085.57	1050	Ma		lt	329.1	-4.1		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	34.4	127.9	Sedimentary	Sediment Layer	Siltstone
PF18-63	Potato River Falls	PF18-63	PF18-63a	1075	1085.57	1050	Ma		hdt	297.1	10.1		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	22.1	162.7	Sedimentary	Sediment Layer	Siltstone
PF18-63	Potato River Falls	PF18-63	PF18-63a	1075	1085.57	1050	Ma		lt	6.4	68.3		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	83.5	307	Sedimentary	Sediment Layer	Siltstone
PF18-63	Potato River Falls	PF18-63	PF18-63a	1075	1085.57	1050	Ma		hdt	214.4	75.8		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	23	253.4	Sedimentary	Sediment Layer	Siltstone
PF18-63	Potato River Falls	PF18-63	PF18-63a	1075	1085.57	1050	Ma		mt	250.8	74.4		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	31.5	236.8	Sedimentary	Sediment Layer	Siltstone
PF18-64	Potato River Falls	PF18-64	PF18-64a	1075	1085.57	1050	Ma		mt	250.5	62.9		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	20	223.6	Sedimentary	Sediment Layer	Siltstone
PF18-64	Potato River Falls	PF18-64	PF18-64a	1075	1085.57	1050	Ma		mt	288	-4.9		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	10.5	164.5	Sedimentary	Sediment Layer	Siltstone
PF18-65	Potato River Falls	PF18-65	PF18-65b	1075	1085.57	1050	Ma		hdt	236.7	57.1		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	8.3	227.5	Sedimentary	Sediment Layer	Siltstone
PF18-65	Potato River Falls	PF18-65	PF18-65b	1075	1085.57	1050	Ma		lt	11.1	79.9		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	65.5	278.4	Sedimentary	Sediment Layer	Siltstone
PF18-65	Potato River Falls	PF18-65	PF18-65b	1075	1085.57	1050	Ma		mt	235.4	57.6		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	8.1	228.7	Sedimentary	Sediment Layer	Siltstone
PF18-65	Potato River Falls	PF18-65	PF18-65b	1075	1085.57	1050	Ma		hdt	279.9	-0.9		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	6.5	172	Sedimentary	Sediment Layer	Siltstone
PF18-65	Potato River Falls	PF18-65	PF18-65b	1075	1085.57	1050	Ma		lt	320.2	3.4		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	33.4	139.5	Sedimentary	Sediment Layer	Siltstone
PF18-65	Potato River Falls	PF18-65	PF18-65b	1075	1085.57	1050	Ma		mt	280.1	-0.1		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	6.9	172.1	Sedimentary	Sediment Layer	Siltstone
PF18-66	Potato River Falls	PF18-66	PF18-66a	1075	1085.57	1050	Ma		mt	286.2	-5.2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	9.2	165.8	Sedimentary	Sediment Layer	Siltstone
PF18-66	Potato River Falls	PF18-66	PF18-66a	1075	1085.57	1050	Ma		hdt	240.7	60		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	12.7	227	Sedimentary	Sediment Layer	Siltstone
PF18-66	Potato River Falls	PF18-66	PF18-66a	1075	1085.57	1050	Ma		hdt	283.3	-1.9		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	8.4	169.1	Sedimentary	Sediment Layer	Siltstone
PF18-66	Potato River Falls	PF18-66	PF18-66a	1075	1085.57	1050	Ma		mt	249.3	61.3		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	18	222.9	Sedimentary	Sediment Layer	Siltstone
PF18-67	Potato River Falls																		46.46	-90.53								Sedimentary	Sediment Layer	Siltstone
PF18-68	Potato River Falls	PF18-68	PF18-68a	1075	1085.57	1050	Ma		mt	238.9	57.3		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	9.5	226.2	Sedimentary	Sediment Layer	Siltstone
PF18-68	Potato River Falls	PF18-68	PF18-68a	1075	1085.57	1050	Ma		mt	280.4	-1.9		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	6.4	171.2	Sedimentary	Sediment Layer	Siltstone
PF18-69	Potato River Falls	PF18-69	PF18-69a	1075	1085.57	1050	Ma		lt	354	73		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	77.4	255	Sedimentary	Sediment Layer	Siltstone
PF18-69	Potato River Falls	PF18-69	PF18-69a	1075	1085.57	1050	Ma		lt	323	-4		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	31.6	134.4	Sedimentary	Sediment Layer	Siltstone
PF18-7	Potato River Falls	PF18-7	PF18-7a	1075	1085.57	1050	Ma		hct	244.1	48.1		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	5.2	217.4	Sedimentary	Sediment Layer	Siltstone
PF18-7	Potato River Falls	PF18-7	PF18-7a	1075	1085.57	1050	Ma		hdt	228	48.3		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	-2.7	229	Sedimentary	Sediment Layer	Siltstone
PF18-7	Potato River Falls	PF18-7	PF18-7a	1075	1085.57	1050	Ma		lt	345.6	70.2		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	78	225.1	Sedimentary	Sediment Layer	Siltstone
PF18-7	Potato River Falls	PF18-7	PF18-7a	1075	1085.57	1050	Ma		hct	273	-8.2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-0.9	174.5	Sedimentary	Sediment Layer	Siltstone
PF18-7	Potato River Falls	PF18-7	PF18-7a	1075	1085.57	1050	Ma		hdt	270.1	2.2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	0.9	180.2	Sedimentary	Sediment Layer	Siltstone
PF18-7	Potato River Falls	PF18-7	PF18-7a	1075	1085.57	1050	Ma		lt	322.6	-7.9		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	29.7	133.7	Sedimentary	Sediment Layer	Siltstone
PF18-70	Potato River Falls	PF18-70	PF18-70a	1075	1085.57	1050	Ma		mht	285	-14.2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	4.9	163.6	Sedimentary	Sediment Layer	Siltstone
PF18-70	Potato River Falls	PF18-70	PF18-70a	1075	1085.57	1050	Ma		hdt	264.6	0.7		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-3.5	183.6	Sedimentary	Sediment Layer	Siltstone
PF18-70	Potato River Falls	PF18-70	PF18-70a	1075	1085.57	1050	Ma		mht	262.2	55.2		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	20.3	210.4	Sedimentary	Sediment Layer	Siltstone
PF18-70	Potato River Falls	PF18-70	PF18-70a	1075	1085.57	1050	Ma		lt	358.8	74		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	76.3	267	Sedimentary	Sediment Layer	Siltstone
PF18-70	Potato River Falls	PF18-70	PF18-70a	1075	1085.57	1050	Ma		hdt	228.5	42.6		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	-6.4	226.3	Sedimentary	Sediment Layer	Siltstone
PF18-70	Potato River Falls	PF18-70	PF18-70a	1075	1085.57	1050	Ma		lt	323.2	-2.3		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	32.5	134.7	Sedimentary	Sediment Layer	Siltstone
PF18-71	Potato River Falls	PF18-71	PF18-71d	1075	1085.57	1050	Ma		hdt	234	42.6		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	-3.7	222	Sedimentary	Sediment Layer	Siltstone
PF18-71	Potato River Falls	PF18-71	PF18-71d	1075	1085.57	1050	Ma		lt	6.7	73.7		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	76.2	283.8	Sedimentary	Sediment Layer	Siltstone
PF18-71	Potato River Falls	PF18-71	PF18-71d	1075	1085.57	1050	Ma		mht	254.1	55.2		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	15.7	215.3	Sedimentary	Sediment Layer	Siltstone
PF18-71	Potato River Falls	PF18-71	PF18-71d	1075	1085.57	1050	Ma		hdt	265.5	-3.2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-4.3	181.6	Sedimentary	Sediment Layer	Siltstone
PF18-71	Potato River Falls	PF18-71	PF18-71d	1075	1085.57	1050	Ma		lt	324.8	-0.8		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	33.9	133.5	Sedimentary	Sediment Layer	Siltstone
PF18-71	Potato River Falls	PF18-71	PF18-71d	1075	1085.57	1050	Ma		mht	282.2	-10.4		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	4.5	167	Sedimentary	Sediment Layer	Siltstone
PF18-72	Potato River Falls	PF18-72	PF18-72a	1075	1085.57	1050	Ma		hct	249.3	43.6		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	5.3	211.5	Sedimentary	Sediment Layer	Siltstone
PF18-72	Potato River Falls	PF18-72	PF18-72a	1075	1085.57	1050	Ma		hct	268.5	-15.4		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-6.7	175.1	Sedimentary	Sediment Layer	Siltstone
PF18-73	Potato River Falls	PF18-73	PF18-73b	1075	1085.57	1050	Ma		lt	325	-7.6		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	31	131.3	Sedimentary	Sediment Layer	Siltstone
PF18-73	Potato River Falls	PF18-73	PF18-73b	1075	1085.57	1050	Ma		hdt	183.6	48.4		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	-14.1	266.2	Sedimentary	Sediment Layer	Siltstone
PF18-73	Potato River Falls	PF18-73	PF18-73b	1075	1085.57	1050	Ma		hct	277.5	-9.6		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	1.6	170.7	Sedimentary	Sediment Layer	Siltstone
PF18-73	Potato River Falls	PF18-73	PF18-73b	1075	1085.57	1050	Ma		hct	247.9	54.1		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	11.5	218.4	Sedimentary	Sediment Layer	Siltstone
PF18-73	Potato River Falls	PF18-73	PF18-73b	1075	1085.57	1050	Ma		lt	354.9	67.5		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	84.8	230.4	Sedimentary	Sediment Layer	Siltstone
PF18-73	Potato River Falls	PF18-73	PF18-73b	1075	1085.57	1050	Ma		hdt	270.6	29		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	11.6	189.9	Sedimentary	Sediment Layer	Siltstone
PF18-74	Potato River Falls	PF18-74	PF18-74a	1075	1085.57	1050	Ma		hct	238.8	49.7		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	3.5	221.9	Sedimentary	Sediment Layer	Siltstone
PF18-74	Potato River Falls	PF18-74	PF18-74a	1075	1085.57	1050	Ma		hdt	199.4	46		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	-14.1	251.8	Sedimentary	Sediment Layer	Siltstone
PF18-74	Potato River Falls	PF18-74	PF18-74a	1075	1085.57	1050	Ma		hct	271.2	-6.3		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-1.5	176.4	Sedimentary	Sediment Layer	Siltstone
PF18-74	Potato River Falls	PF18-74	PF18-74a	1075	1085.57	1050	Ma		hdt	265	19.3		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	3.8	189.9	Sedimentary	Sediment Layer	Siltstone
PF18-75	Potato River Falls	PF18-75	PF18-75a	1075	1085.57	1050	Ma		hct	246.7	56.2		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	12.4	220.6	Sedimentary	Sediment Layer	Siltstone
PF18-75	Potato River Falls	PF18-75	PF18-75a	1075	1085.57	1050	Ma		hdt	206.9	53.5		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	-5.9	247.3	Sedimentary	Sediment Layer	Siltstone
PF18-75	Potato River Falls	PF18-75	PF18-75a	1075	1085.57	1050	Ma		hct	279.1	-8		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	3.3	170.1	Sedimentary	Sediment Layer	Siltstone
